Elapsed,Well,Area,DaysSinceSeeding,Radius,Condition,CellLine
74,A8,319397.8,3.0833333333333335,318.85337910292424,M100:F0,1205LU
80,A8,338611.9,3.3333333333333335,328.3039983757084,M100:F0,1205LU
86,A8,354819.2,3.5833333333333335,336.0691285551585,M100:F0,1205LU
92,A8,371647.0,3.8333333333333335,343.9460920995429,M100:F0,1205LU
98,A8,391011.2,4.083333333333333,352.7927586680138,M100:F0,1205LU
104,A8,410715.9,4.333333333333333,361.5728576412687,M100:F0,1205LU
110,A8,436380.2,4.583333333333333,372.6984461932459,M100:F0,1205LU
116,A8,450577.2,4.833333333333333,378.7125258675914,M100:F0,1205LU
122,A8,463963.3,5.083333333333333,384.29689722460154,M100:F0,1205LU
128,A8,479269.9,5.333333333333333,390.5846224831653,M100:F0,1205LU
134,A8,488035.2,5.583333333333333,394.1401133679285,M100:F0,1205LU
140,A8,506984.7,5.833333333333333,401.71910852475423,M100:F0,1205LU
146,A8,526164.8,6.083333333333333,409.2474283387948,M100:F0,1205LU
152,A8,538247.9,6.333333333333333,413.9198325614084,M100:F0,1205LU
158,A8,557079.8,6.583333333333333,421.0985724664581,M100:F0,1205LU
164,A8,579585.4,6.833333333333333,429.52038683604627,M100:F0,1205LU
170,A8,590938.1,7.083333333333333,433.70662820928334,M100:F0,1205LU
176,A8,603824.4,7.333333333333333,438.4099406252049,M100:F0,1205LU
182,A8,620448.0,7.583333333333333,444.4037941590514,M100:F0,1205LU
188,A8,635520.9,7.833333333333333,449.76948023006213,M100:F0,1205LU
194,A8,649584.9,8.083333333333334,454.7189193179772,M100:F0,1205LU
200,A8,668602.4,8.333333333333334,461.32716573621514,M100:F0,1205LU
206,A8,684653.4,8.583333333333334,466.8318174989204,M100:F0,1205LU
212,A8,699320.9,8.833333333333334,471.80584575113744,M100:F0,1205LU
218,A8,711783.2,9.083333333333334,475.99120725023306,M100:F0,1205LU
224,A8,723689.9,9.333333333333334,479.95588307818343,M100:F0,1205LU
230,A8,738781.4,9.583333333333334,484.9344526311794,M100:F0,1205LU
236,A8,732148.7,9.833333333333334,482.75270000965327,M100:F0,1205LU
4,B8,1.151045e6,0.16666666666666666,605.3007541234534,M100:F0,1205LU
8,B8,943856.9,0.3333333333333333,548.123145299289,M100:F0,1205LU
12,B8,703759.3,0.5,473.300689502756,M100:F0,1205LU
16,B8,514723.8,0.6666666666666666,404.773608569146,M100:F0,1205LU
20,B8,441237.8,0.8333333333333334,374.76706618643294,M100:F0,1205LU
24,B8,396422.9,1.0,355.2257425633005,M100:F0,1205LU
28,B8,387403.9,1.1666666666666667,351.1616313268815,M100:F0,1205LU
32,B8,360097.8,1.3333333333333333,338.55972845723016,M100:F0,1205LU
36,B8,341900.4,1.5,329.89434279810337,M100:F0,1205LU
40,B8,336448.4,1.6666666666666667,327.25349793503887,M100:F0,1205LU
44,B8,323854.6,1.8333333333333333,321.07027403061943,M100:F0,1205LU
48,B8,323498.7,2.0,320.89380545221536,M100:F0,1205LU
52,B8,320094.1,2.1666666666666665,319.20074645762173,M100:F0,1205LU
56,B8,321623.1,2.3333333333333335,319.9622045727869,M100:F0,1205LU
64,B8,336225.6,2.6666666666666665,327.1451244754791,M100:F0,1205LU
68,B8,338935.3,2.8333333333333335,328.4607385467385,M100:F0,1205LU
74,B8,348593.4,3.0833333333333335,333.1076785041447,M100:F0,1205LU
80,B8,360614.7,3.3333333333333335,338.80263297855555,M100:F0,1205LU
86,B8,380129.0,3.5833333333333335,347.8488446511763,M100:F0,1205LU
92,B8,396060.8,3.8333333333333335,355.06347062160745,M100:F0,1205LU
98,B8,415093.9,4.083333333333333,363.4948308636394,M100:F0,1205LU
104,B8,437540.8,4.333333333333333,373.1937328637295,M100:F0,1205LU
110,B8,454309.8,4.583333333333333,380.2779256414717,M100:F0,1205LU
116,B8,472532.0,4.833333333333333,387.829353115773,M100:F0,1205LU
122,B8,484848.8,5.083333333333333,392.8513285510786,M100:F0,1205LU
128,B8,499137.1,5.333333333333333,398.59788445387835,M100:F0,1205LU
134,B8,513410.0,5.583333333333333,404.25669897432743,M100:F0,1205LU
140,B8,548003.5,5.833333333333333,417.6540814038801,M100:F0,1205LU
146,B8,561931.3,6.083333333333333,422.9282304908358,M100:F0,1205LU
152,B8,573184.9,6.333333333333333,427.14215465260213,M100:F0,1205LU
158,B8,586586.5,6.583333333333333,432.10679473013164,M100:F0,1205LU
164,B8,604677.1,6.833333333333333,438.71938511871645,M100:F0,1205LU
170,B8,618388.3,7.083333333333333,443.66553775382175,M100:F0,1205LU
176,B8,627331.4,7.333333333333333,446.86215607670124,M100:F0,1205LU
182,B8,641480.4,7.583333333333333,451.8733817267095,M100:F0,1205LU
188,B8,659733.6,7.833333333333333,458.25727176731465,M100:F0,1205LU
194,B8,669003.3,8.083333333333334,461.46545296433663,M100:F0,1205LU
200,B8,683020.8,8.333333333333334,466.2748900693256,M100:F0,1205LU
206,B8,695692.0,8.583333333333334,470.5801114995976,M100:F0,1205LU
212,B8,710641.1,8.833333333333334,475.60917533046376,M100:F0,1205LU
218,B8,722335.8,9.083333333333334,479.50664884282617,M100:F0,1205LU
224,B8,739211.6,9.333333333333334,485.07562324006534,M100:F0,1205LU
230,B8,755541.1,9.583333333333334,490.4041206476308,M100:F0,1205LU
236,B8,734640.2,9.833333333333334,483.5734054391714,M100:F0,1205LU
4,C8,1.073478e6,0.16666666666666666,584.5499636479359,M100:F0,1205LU
8,C8,847060.5,0.3333333333333333,519.2569030314232,M100:F0,1205LU
12,C8,612577.3,0.5,441.57605306648344,M100:F0,1205LU
16,C8,464641.2,0.6666666666666666,384.5775441810142,M100:F0,1205LU
20,C8,402093.1,0.8333333333333334,357.75719265486134,M100:F0,1205LU
24,C8,375791.3,1.0,345.8584767384757,M100:F0,1205LU
28,C8,347618.5,1.1666666666666667,332.64155658964205,M100:F0,1205LU
32,C8,332124.6,1.3333333333333333,325.14388141996,M100:F0,1205LU
36,C8,321604.5,1.5,319.95295246519436,M100:F0,1205LU
40,C8,316359.9,1.6666666666666667,317.33339528343913,M100:F0,1205LU
44,C8,313011.1,1.8333333333333333,315.64937448894636,M100:F0,1205LU
48,C8,311390.8,2.0,314.83133596686264,M100:F0,1205LU
52,C8,311007.0,2.1666666666666665,314.6372558556316,M100:F0,1205LU
56,C8,317611.9,2.3333333333333335,317.9607015648593,M100:F0,1205LU
64,C8,330165.5,2.6666666666666665,324.18350162649295,M100:F0,1205LU
68,C8,343164.7,2.8333333333333335,330.50373159662615,M100:F0,1205LU
74,C8,360665.7,3.0833333333333335,338.82658974377614,M100:F0,1205LU
80,C8,381017.3,3.3333333333333335,348.25504073459615,M100:F0,1205LU
86,C8,397424.2,3.5833333333333335,355.67408096273203,M100:F0,1205LU
92,C8,416963.3,3.8333333333333335,364.3124216463361,M100:F0,1205LU
98,C8,437144.7,4.083333333333333,373.02477089711795,M100:F0,1205LU
104,C8,453601.1,4.333333333333333,379.9812028427752,M100:F0,1205LU
110,C8,471614.3,4.583333333333333,387.45257020137075,M100:F0,1205LU
116,C8,485486.4,4.833333333333333,393.1095530863862,M100:F0,1205LU
122,C8,500980.3,5.083333333333333,399.3331720172033,M100:F0,1205LU
128,C8,514374.1,5.333333333333333,404.6360849292729,M100:F0,1205LU
134,C8,515636.9,5.583333333333333,405.1324758041037,M100:F0,1205LU
140,C8,544996.6,5.833333333333333,416.50666947427493,M100:F0,1205LU
146,C8,557952.6,6.083333333333333,421.42831964872755,M100:F0,1205LU
152,C8,570109.9,6.333333333333333,425.99485605022545,M100:F0,1205LU
158,C8,582836.8,6.583333333333333,430.72347912753116,M100:F0,1205LU
164,C8,604270.1,6.833333333333333,438.571712215081,M100:F0,1205LU
170,C8,616738.6,7.083333333333333,443.07335010261045,M100:F0,1205LU
176,C8,632261.8,7.333333333333333,448.61473626750006,M100:F0,1205LU
182,C8,646757.6,7.583333333333333,453.7282645422275,M100:F0,1205LU
188,C8,666612.4,7.833333333333333,460.64011676438207,M100:F0,1205LU
194,C8,682140.3,8.083333333333334,465.9742495614718,M100:F0,1205LU
200,C8,697406.6,8.333333333333334,471.15964966221844,M100:F0,1205LU
206,C8,713720.7,8.583333333333334,476.6385997629812,M100:F0,1205LU
212,C8,726282.0,8.833333333333334,480.8146636255345,M100:F0,1205LU
218,C8,741402.9,9.083333333333334,485.79406410055316,M100:F0,1205LU
224,C8,749490.3,9.333333333333334,488.4364565517762,M100:F0,1205LU
230,C8,754377.4,9.583333333333334,490.02630983817994,M100:F0,1205LU
236,C8,750141.8,9.833333333333334,488.64869894404086,M100:F0,1205LU
4,D8,1.09229e6,0.16666666666666666,589.6496464678773,M100:F0,1205LU
8,D8,816337.4,0.3333333333333333,509.75314111986756,M100:F0,1205LU
12,D8,638066.6,0.5,450.66939858800964,M100:F0,1205LU
16,D8,462692.8,0.6666666666666666,383.77036428841063,M100:F0,1205LU
20,D8,418814.2,0.8333333333333334,365.12011767931295,M100:F0,1205LU
24,D8,383603.2,1.0,349.4348164275247,M100:F0,1205LU
28,D8,370669.0,1.1666666666666667,343.49324185762305,M100:F0,1205LU
32,D8,360893.2,1.3333333333333333,338.93343508202906,M100:F0,1205LU
36,D8,338667.6,1.5,328.3309994656879,M100:F0,1205LU
40,D8,321425.0,1.6666666666666667,319.8636508992932,M100:F0,1205LU
44,D8,320007.5,1.8333333333333333,319.15756438311064,M100:F0,1205LU
48,D8,319352.9,2.0,318.83096658176646,M100:F0,1205LU
52,D8,317556.2,2.1666666666666665,317.9328197575033,M100:F0,1205LU
56,D8,321033.5,2.3333333333333335,319.6687924183153,M100:F0,1205LU
64,D8,331965.3,2.6666666666666665,325.0658961810173,M100:F0,1205LU
68,D8,333744.9,2.8333333333333335,325.93603840848994,M100:F0,1205LU
74,D8,349297.6,3.0833333333333335,333.4439672572758,M100:F0,1205LU
80,D8,368890.8,3.3333333333333335,342.66833609519205,M100:F0,1205LU
86,D8,389736.1,3.5833333333333335,352.21705471585904,M100:F0,1205LU
92,D8,405892.3,3.8333333333333335,359.4433638501023,M100:F0,1205LU
98,D8,428269.6,4.083333333333333,369.2186989197291,M100:F0,1205LU
104,D8,445518.3,4.333333333333333,376.5805084783278,M100:F0,1205LU
110,D8,462909.5,4.583333333333333,383.8602222924322,M100:F0,1205LU
116,D8,483227.0,4.833333333333333,392.19374213637656,M100:F0,1205LU
122,D8,498313.8,5.083333333333333,398.26901581947374,M100:F0,1205LU
128,D8,511251.2,5.333333333333333,403.4058890042713,M100:F0,1205LU
134,D8,500314.8,5.583333333333333,399.0678476701249,M100:F0,1205LU
140,D8,528582.0,5.833333333333333,410.18639209364375,M100:F0,1205LU
146,D8,541692.6,6.083333333333333,415.2422303338157,M100:F0,1205LU
152,D8,555553.9,6.333333333333333,420.5214604249836,M100:F0,1205LU
158,D8,570097.6,6.583333333333333,425.99026065117056,M100:F0,1205LU
164,D8,584519.0,6.833333333333333,431.34461438884705,M100:F0,1205LU
170,D8,599725.0,7.083333333333333,436.9192104858447,M100:F0,1205LU
176,D8,612051.1,7.333333333333333,441.3863568118796,M100:F0,1205LU
182,D8,630038.0,7.583333333333333,447.82510433367077,M100:F0,1205LU
188,D8,651739.1,7.833333333333333,455.47228098153914,M100:F0,1205LU
194,D8,664763.1,8.083333333333334,460.00072467354204,M100:F0,1205LU
200,D8,682897.0,8.333333333333334,466.232631145925,M100:F0,1205LU
206,D8,697682.1,8.583333333333334,471.2527027439398,M100:F0,1205LU
212,D8,711275.6,8.833333333333334,475.8214531537092,M100:F0,1205LU
218,D8,723663.6,9.083333333333334,479.947161832792,M100:F0,1205LU
224,D8,740562.6,9.333333333333334,485.51868853626235,M100:F0,1205LU
230,D8,750341.4,9.583333333333334,488.71370518227354,M100:F0,1205LU
236,D8,739877.1,9.833333333333334,485.2939269051212,M100:F0,1205LU
4,E8,1.062251e6,0.16666666666666666,581.4851631027379,M100:F0,1205LU
8,E8,811510.6,0.3333333333333333,508.24388508169943,M100:F0,1205LU
12,E8,607913.0,0.5,439.8917114923248,M100:F0,1205LU
16,E8,467347.8,0.6666666666666666,385.6960267182499,M100:F0,1205LU
20,E8,399631.0,0.8333333333333334,356.66019980580177,M100:F0,1205LU
24,E8,375065.5,1.0,345.5243213096099,M100:F0,1205LU
28,E8,366996.7,1.1666666666666667,341.7874746195752,M100:F0,1205LU
32,E8,356772.1,1.3333333333333333,336.9927099279033,M100:F0,1205LU
36,E8,339237.1,1.5,328.6069425473528,M100:F0,1205LU
40,E8,326555.1,1.6666666666666667,322.4061362842469,M100:F0,1205LU
44,E8,318658.0,1.8333333333333333,318.48389552935697,M100:F0,1205LU
48,E8,317554.7,2.0,317.932068867121,M100:F0,1205LU
52,E8,321918.7,2.1666666666666665,320.10920754866436,M100:F0,1205LU
56,E8,323076.2,2.3333333333333335,320.68418802724216,M100:F0,1205LU
64,E8,330515.2,2.6666666666666665,324.3551382266247,M100:F0,1205LU
68,E8,342101.6,2.8333333333333335,329.9913958867605,M100:F0,1205LU
74,E8,356653.0,3.0833333333333335,336.93645667559855,M100:F0,1205LU
80,E8,373996.2,3.3333333333333335,345.0314302424784,M100:F0,1205LU
86,E8,392137.8,3.5833333333333335,353.3006347098206,M100:F0,1205LU
92,E8,414287.6,3.8333333333333335,363.141623617227,M100:F0,1205LU
98,E8,431236.2,4.083333333333333,370.4952708744477,M100:F0,1205LU
104,E8,454732.3,4.333333333333333,380.45471038888894,M100:F0,1205LU
110,E8,467436.0,4.583333333333333,385.7324201544464,M100:F0,1205LU
116,E8,488445.3,4.833333333333333,394.3056781863628,M100:F0,1205LU
122,E8,504404.9,5.083333333333333,400.69572784039804,M100:F0,1205LU
128,E8,513762.8,5.333333333333333,404.3955716788521,M100:F0,1205LU
134,E8,514874.0,5.583333333333333,404.8326621444878,M100:F0,1205LU
140,E8,539017.0,5.833333333333333,414.21545108931934,M100:F0,1205LU
146,E8,553289.8,6.083333333333333,419.66369066748234,M100:F0,1205LU
152,E8,570701.1,6.333333333333333,426.2156756689788,M100:F0,1205LU
158,E8,581498.2,6.583333333333333,430.22857396746576,M100:F0,1205LU
164,E8,596617.6,6.833333333333333,435.78581935538745,M100:F0,1205LU
170,E8,605998.7,7.083333333333333,439.1985624117241,M100:F0,1205LU
176,E8,616735.4,7.333333333333333,443.0722006394834,M100:F0,1205LU
182,E8,635813.4,7.583333333333333,449.8729720578121,M100:F0,1205LU
188,E8,651553.3,7.833333333333333,455.4073525599617,M100:F0,1205LU
194,E8,667786.9,8.083333333333334,461.0457375727775,M100:F0,1205LU
200,E8,683834.8,8.333333333333334,466.5526522875154,M100:F0,1205LU
206,E8,693489.8,8.583333333333334,469.8347148813291,M100:F0,1205LU
212,E8,706812.5,8.833333333333334,474.3262658005358,M100:F0,1205LU
218,E8,718980.8,9.083333333333334,478.3917815100201,M100:F0,1205LU
224,E8,734664.9,9.333333333333334,483.5815346993989,M100:F0,1205LU
230,E8,737791.0,9.583333333333334,484.60929545090767,M100:F0,1205LU
236,E8,724684.9,9.833333333333334,480.2857150052578,M100:F0,1205LU
4,F8,1.027134e6,0.16666666666666666,571.7927129961536,M100:F0,1205LU
8,F8,785543.1,0.3333333333333333,500.046132625243,M100:F0,1205LU
12,F8,551807.3,0.5,419.1010842963602,M100:F0,1205LU
16,F8,429061.9,0.6666666666666666,369.56006893981527,M100:F0,1205LU
20,F8,363592.1,0.8333333333333334,340.1984126481566,M100:F0,1205LU
24,F8,339124.1,1.0,328.55220844362077,M100:F0,1205LU
28,F8,325615.7,1.1666666666666667,321.94206995460434,M100:F0,1205LU
32,F8,318593.0,1.3333333333333333,318.45141162970594,M100:F0,1205LU
36,F8,308842.1,1.5,313.5402584992283,M100:F0,1205LU
40,F8,300640.2,1.6666666666666667,309.3489095572701,M100:F0,1205LU
44,F8,294853.9,1.8333333333333333,306.3574894626322,M100:F0,1205LU
48,F8,289945.2,2.0,303.7966813701829,M100:F0,1205LU
52,F8,296373.6,2.1666666666666665,307.1459699945293,M100:F0,1205LU
56,F8,295428.1,2.3333333333333335,306.6556454502241,M100:F0,1205LU
64,F8,302158.3,2.6666666666666665,310.128963630435,M100:F0,1205LU
68,F8,306475.9,2.8333333333333335,312.336851567462,M100:F0,1205LU
74,F8,311349.1,3.0833333333333335,314.8102548908241,M100:F0,1205LU
80,F8,325416.1,3.3333333333333335,321.84338078228836,M100:F0,1205LU
86,F8,345814.1,3.5833333333333335,331.7771041101993,M100:F0,1205LU
92,F8,362460.8,3.8333333333333335,339.6687445057106,M100:F0,1205LU
98,F8,382061.9,4.083333333333333,348.7321033460539,M100:F0,1205LU
104,F8,396107.3,4.333333333333333,355.0843133391964,M100:F0,1205LU
110,F8,404692.9,4.583333333333333,358.9118985745502,M100:F0,1205LU
116,F8,423057.5,4.833333333333333,366.96510007655905,M100:F0,1205LU
122,F8,436505.5,5.083333333333333,372.75194972474475,M100:F0,1205LU
128,F8,444962.8,5.333333333333333,376.34566321936114,M100:F0,1205LU
134,F8,431397.1,5.583333333333333,370.56438280144704,M100:F0,1205LU
140,F8,456197.8,5.833333333333333,381.0672772559928,M100:F0,1205LU
146,F8,470990.7,6.083333333333333,387.1963276047746,M100:F0,1205LU
152,F8,482151.4,6.333333333333333,391.7570130289378,M100:F0,1205LU
158,F8,492945.5,6.583333333333333,396.11794455668354,M100:F0,1205LU
164,F8,509171.3,6.833333333333333,402.5844738077373,M100:F0,1205LU
170,F8,526608.9,7.083333333333333,409.4201009017159,M100:F0,1205LU
176,F8,541606.0,7.333333333333333,415.20903677118844,M100:F0,1205LU
182,F8,557831.8,7.583333333333333,421.3826963316115,M100:F0,1205LU
188,F8,575216.8,7.833333333333333,427.8985792673356,M100:F0,1205LU
194,F8,593160.4,8.083333333333334,434.5213681888749,M100:F0,1205LU
200,F8,609277.9,8.333333333333334,440.38526201872264,M100:F0,1205LU
206,F8,620697.1,8.583333333333334,444.49299573290125,M100:F0,1205LU
212,F8,638636.1,8.833333333333334,450.8704739765734,M100:F0,1205LU
218,F8,651345.9,9.083333333333334,455.3348650117611,M100:F0,1205LU
224,F8,664599.0,9.333333333333334,459.9439444626498,M100:F0,1205LU
230,F8,671145.1,9.583333333333334,462.20354865990464,M100:F0,1205LU
236,F8,671412.8,9.833333333333334,462.29571915640776,M100:F0,1205LU
4,G8,972173.6,0.16666666666666666,556.2845206968158,M100:F0,1205LU
8,G8,776575.2,0.3333333333333333,497.183631594157,M100:F0,1205LU
12,G8,598946.6,0.5,436.63557353491984,M100:F0,1205LU
16,G8,448814.6,0.6666666666666666,377.97106270668866,M100:F0,1205LU
20,G8,382386.8,0.8333333333333334,348.8803502437246,M100:F0,1205LU
24,G8,354005.2,1.0,335.6834147235607,M100:F0,1205LU
28,G8,324171.9,1.1666666666666667,321.2275215372792,M100:F0,1205LU
32,G8,305100.1,1.3333333333333333,311.6350078307364,M100:F0,1205LU
36,G8,290158.7,1.5,303.9085105294629,M100:F0,1205LU
40,G8,277144.0,1.6666666666666667,297.014604180536,M100:F0,1205LU
44,G8,276546.7,1.8333333333333333,296.6943690087544,M100:F0,1205LU
48,G8,275525.3,2.0,296.14595537294576,M100:F0,1205LU
52,G8,278001.3,2.1666666666666665,297.4736327171634,M100:F0,1205LU
56,G8,278078.7,2.3333333333333335,297.5150405393591,M100:F0,1205LU
64,G8,283252.1,2.6666666666666665,300.2697848807297,M100:F0,1205LU
68,G8,291927.6,2.8333333333333335,304.8334645833806,M100:F0,1205LU
74,G8,301383.0,3.0833333333333335,309.73083222005744,M100:F0,1205LU
80,G8,322102.8,3.3333333333333335,320.2007270564517,M100:F0,1205LU
86,G8,339794.2,3.5833333333333335,328.87665336401153,M100:F0,1205LU
92,G8,361312.6,3.8333333333333335,339.13031799408543,M100:F0,1205LU
98,G8,384225.3,4.083333333333333,349.7180457338923,M100:F0,1205LU
104,G8,398813.9,4.333333333333333,356.2953930624331,M100:F0,1205LU
110,G8,418289.5,4.583333333333333,364.89133058607285,M100:F0,1205LU
116,G8,432876.6,4.833333333333333,371.19927434954167,M100:F0,1205LU
122,G8,443082.5,5.083333333333333,375.5496507055085,M100:F0,1205LU
128,G8,458208.1,5.333333333333333,381.90596769295314,M100:F0,1205LU
134,G8,463660.0,5.583333333333333,384.17126627062623,M100:F0,1205LU
140,G8,486716.7,5.833333333333333,393.6073390839533,M100:F0,1205LU
146,G8,504109.3,6.083333333333333,400.57829934632053,M100:F0,1205LU
152,G8,517365.5,6.333333333333333,405.81098238024555,M100:F0,1205LU
158,G8,532819.1,6.583333333333333,411.8271325174554,M100:F0,1205LU
164,G8,548234.1,6.833333333333333,417.74194662862493,M100:F0,1205LU
170,G8,562629.2,7.083333333333333,423.19078040013727,M100:F0,1205LU
176,G8,572914.1,7.333333333333333,427.0412415260251,M100:F0,1205LU
182,G8,591354.4,7.583333333333333,433.85936864182594,M100:F0,1205LU
188,G8,600549.9,7.833333333333333,437.21959049965596,M100:F0,1205LU
194,G8,615759.0,8.083333333333334,442.7213313210069,M100:F0,1205LU
200,G8,629742.4,8.333333333333334,447.72003715391963,M100:F0,1205LU
206,G8,641514.5,8.583333333333334,451.88539197483624,M100:F0,1205LU
212,G8,655344.8,8.833333333333334,456.73047708592765,M100:F0,1205LU
218,G8,670662.3,9.083333333333334,462.0372716359139,M100:F0,1205LU
224,G8,685634.6,9.333333333333334,467.1662139856315,M100:F0,1205LU
230,G8,703078.3,9.583333333333334,473.07163691273337,M100:F0,1205LU
236,G8,695452.1,9.833333333333334,470.498967902458,M100:F0,1205LU
4,H8,953946.8,0.16666666666666666,551.0450955533415,M100:F0,1205LU
8,H8,795937.9,0.3333333333333333,503.34372188233897,M100:F0,1205LU
12,H8,605407.6,0.5,438.98430980025,M100:F0,1205LU
16,H8,474777.5,0.6666666666666666,388.74975496792877,M100:F0,1205LU
20,H8,385483.5,0.8333333333333334,350.29017829612246,M100:F0,1205LU
24,H8,337878.3,1.0,327.9481715408285,M100:F0,1205LU
28,H8,318712.2,1.1666666666666667,318.51097957116883,M100:F0,1205LU
32,H8,305353.9,1.3333333333333333,311.76459894410175,M100:F0,1205LU
40,H8,279194.5,1.6666666666666667,298.1113374532078,M100:F0,1205LU
44,H8,278638.9,1.8333333333333333,297.8145673827535,M100:F0,1205LU
48,H8,277266.3,2.0,297.0801312703372,M100:F0,1205LU
52,H8,274633.9,2.1666666666666665,295.6665105337609,M100:F0,1205LU
56,H8,277400.9,2.3333333333333335,297.1522318716134,M100:F0,1205LU
64,H8,297121.1,2.6666666666666665,307.5330608630602,M100:F0,1205LU
68,H8,295031.9,2.8333333333333335,306.44994780483734,M100:F0,1205LU
74,H8,312947.7,3.0833333333333335,315.6174056804838,M100:F0,1205LU
80,H8,329401.0,3.3333333333333335,323.80795978299676,M100:F0,1205LU
86,H8,353527.0,3.5833333333333335,335.45661289188644,M100:F0,1205LU
92,H8,369822.5,3.8333333333333335,343.10079842985635,M100:F0,1205LU
98,H8,387075.9,4.083333333333333,351.0129423162177,M100:F0,1205LU
104,H8,404671.3,4.333333333333333,358.90232019986524,M100:F0,1205LU
110,H8,414064.8,4.583333333333333,363.04396339935755,M100:F0,1205LU
116,H8,433924.2,4.833333333333333,371.64817060546983,M100:F0,1205LU
122,H8,444397.9,5.083333333333333,376.10669359812726,M100:F0,1205LU
128,H8,463062.7,5.333333333333333,383.9237363500189,M100:F0,1205LU
134,H8,465015.7,5.583333333333333,384.7324973805511,M100:F0,1205LU
140,H8,494321.2,5.833333333333333,396.6702974892812,M100:F0,1205LU
146,H8,511537.5,6.083333333333333,403.5188265790592,M100:F0,1205LU
152,H8,527116.5,6.333333333333333,409.61737404631424,M100:F0,1205LU
158,H8,541866.0,6.583333333333333,415.30868614425333,M100:F0,1205LU
164,H8,551635.5,6.833333333333333,419.035837631984,M100:F0,1205LU
170,H8,568673.8,7.083333333333333,425.45797977438826,M100:F0,1205LU
176,H8,580705.9,7.333333333333333,429.93537762698213,M100:F0,1205LU
182,H8,590323.8,7.583333333333333,433.48114329181936,M100:F0,1205LU
188,H8,606642.5,7.833333333333333,439.43179804066324,M100:F0,1205LU
194,H8,619553.5,8.083333333333334,444.0833300966939,M100:F0,1205LU
200,H8,635188.2,8.333333333333334,449.6517359549353,M100:F0,1205LU
206,H8,649066.4,8.583333333333334,454.53740430213526,M100:F0,1205LU
212,H8,668110.4,8.833333333333334,461.1573976227714,M100:F0,1205LU
218,H8,672986.6,9.083333333333334,462.8372154972159,M100:F0,1205LU
224,H8,689142.8,9.333333333333334,468.3598682982764,M100:F0,1205LU
230,H8,732151.8,9.583333333333334,482.7537220232046,M100:F0,1205LU
236,H8,714839.6,9.833333333333334,477.0120666352859,M100:F0,1205LU
4,A9,378420.5,0.16666666666666666,347.06625633243743,M75:F25,1205LU
8,A9,242575.3,0.3333333333333333,277.8742811668595,M75:F25,1205LU
12,A9,178225.9,0.5,238.1828414139097,M75:F25,1205LU
16,A9,153530.4,0.6666666666666666,221.06615333368393,M75:F25,1205LU
20,A9,143231.6,0.8333333333333334,213.522912807788,M75:F25,1205LU
24,A9,138957.3,1.0,210.31282021647385,M75:F25,1205LU
28,A9,133472.9,1.1666666666666667,206.12070155037915,M75:F25,1205LU
32,A9,129378.1,1.3333333333333333,202.9342954891437,M75:F25,1205LU
36,A9,131147.0,1.5,204.3168780187912,M75:F25,1205LU
40,A9,131920.7,1.6666666666666667,204.91867411801687,M75:F25,1205LU
44,A9,130729.1,1.8333333333333333,203.99109034933215,M75:F25,1205LU
48,A9,133889.2,2.0,206.44189500495966,M75:F25,1205LU
52,A9,139480.4,2.1666666666666665,210.70830607470032,M75:F25,1205LU
56,A9,142764.3,2.3333333333333335,213.17431384692796,M75:F25,1205LU
64,A9,148575.2,2.6666666666666665,217.469434637914,M75:F25,1205LU
68,A9,148470.0,2.8333333333333335,217.3924304149236,M75:F25,1205LU
74,A9,157329.6,3.0833333333333335,223.78464440023876,M75:F25,1205LU
80,A9,169101.7,3.3333333333333335,232.0059113050474,M75:F25,1205LU
86,A9,180426.5,3.5833333333333335,239.64878192792824,M75:F25,1205LU
92,A9,194103.6,3.8333333333333335,248.5660773795653,M75:F25,1205LU
98,A9,208802.0,4.083333333333333,257.8056261118982,M75:F25,1205LU
104,A9,223850.2,4.333333333333333,266.93394629424483,M75:F25,1205LU
110,A9,236513.6,4.583333333333333,274.3804240409993,M75:F25,1205LU
116,A9,250354.7,4.833333333333333,282.2948388876018,M75:F25,1205LU
122,A9,268219.4,5.083333333333333,292.1932351822756,M75:F25,1205LU
128,A9,278936.0,5.333333333333333,297.9732981536464,M75:F25,1205LU
134,A9,303877.6,5.583333333333333,311.0100388569531,M75:F25,1205LU
140,A9,330659.1,5.833333333333333,324.42573955627296,M75:F25,1205LU
146,A9,341792.1,6.083333333333333,329.8420901727352,M75:F25,1205LU
152,A9,356611.2,6.333333333333333,336.91671149390174,M75:F25,1205LU
158,A9,374228.3,6.583333333333333,345.1384759480656,M75:F25,1205LU
164,A9,400929.3,6.833333333333333,357.23907940026226,M75:F25,1205LU
170,A9,418431.9,7.083333333333333,364.95343602255247,M75:F25,1205LU
176,A9,437081.2,7.333333333333333,372.99767697007803,M75:F25,1205LU
182,A9,454190.7,7.583333333333333,380.22807632095794,M75:F25,1205LU
188,A9,472592.3,7.833333333333333,387.8540978568305,M75:F25,1205LU
194,A9,482002.9,8.083333333333334,391.69667887187535,M75:F25,1205LU
200,A9,498012.1,8.333333333333334,398.14843321197503,M75:F25,1205LU
206,A9,515547.1,8.583333333333334,405.0971966372803,M75:F25,1205LU
212,A9,534329.5,8.833333333333334,412.4104294627402,M75:F25,1205LU
218,A9,553532.8,9.083333333333334,419.7558368468448,M75:F25,1205LU
224,A9,575549.5,9.333333333333334,428.022307640779,M75:F25,1205LU
