Elapsed,Well,Area,DaysSinceSeeding,Radius,Condition,CellLine
128,B6,106705.3,8.208333333333334,184.29691234040587,M0:F100,WM983b
129,B6,106347.8,8.25,183.98792382625697,M0:F100,WM983b
130,B6,106309.1,8.291666666666666,183.95444414664524,M0:F100,WM983b
131,B6,106821.3,8.333333333333334,184.39706029382506,M0:F100,WM983b
132,B6,104798.7,8.375,182.6429912950651,M0:F100,WM983b
133,B6,104300.4,8.416666666666666,182.2082557210947,M0:F100,WM983b
134,B6,104023.4,8.458333333333334,181.96614139573035,M0:F100,WM983b
135,B6,104252.4,8.5,182.16632394157548,M0:F100,WM983b
136,B6,104871.4,8.541666666666666,182.70633102860663,M0:F100,WM983b
137,B6,104852.9,8.583333333333334,182.69021502270004,M0:F100,WM983b
138,B6,104302.0,8.625,182.20965328088886,M0:F100,WM983b
139,B6,103245.0,8.666666666666666,181.28404286932005,M0:F100,WM983b
140,B6,104320.5,8.708333333333334,182.22581178756246,M0:F100,WM983b
141,B6,103978.5,8.75,181.92686580206146,M0:F100,WM983b
142,B6,102536.2,8.791666666666666,180.66069343307194,M0:F100,WM983b
143,B6,103481.8,8.833333333333334,181.49181794255574,M0:F100,WM983b
144,B6,102516.1,8.875,180.64298525823278,M0:F100,WM983b
145,B6,102732.8,8.916666666666666,180.8338073351942,M0:F100,WM983b
146,B6,102540.9,8.958333333333334,180.66483390019062,M0:F100,WM983b
147,B6,103856.3,9.0,181.8199302399757,M0:F100,WM983b
148,B6,102619.8,9.041666666666666,180.73432672905102,M0:F100,WM983b
149,B6,102516.1,9.083333333333334,180.64298525823278,M0:F100,WM983b
150,B6,102636.8,9.125,180.74929633685574,M0:F100,WM983b
151,B6,101564.4,9.166666666666666,179.8025378139168,M0:F100,WM983b
152,B6,101552.0,9.208333333333334,179.79156143083108,M0:F100,WM983b
153,B6,101086.2,9.25,179.37875241162735,M0:F100,WM983b
154,B6,100409.9,9.291666666666666,178.77769391265176,M0:F100,WM983b
3,C6,85483.99,3.0,164.95574899783367,M0:F100,WM983b
4,C6,86523.93,3.0416666666666665,165.95608548792137,M0:F100,WM983b
5,C6,86090.63,3.0833333333333335,165.54002125404853,M0:F100,WM983b
6,C6,85134.25,3.125,164.61796204497972,M0:F100,WM983b
7,C6,86366.09,3.1666666666666665,165.8046449229907,M0:F100,WM983b
8,C6,85963.73,3.2083333333333335,165.417970947035,M0:F100,WM983b
9,C6,85089.38,3.25,164.5745753852925,M0:F100,WM983b
10,C6,84790.7,3.2916666666666665,164.28547734490698,M0:F100,WM983b
11,C6,85415.9,3.3333333333333335,164.89004035200563,M0:F100,WM983b
12,C6,84796.89,3.375,164.29147392557965,M0:F100,WM983b
13,C6,85457.69,3.4166666666666665,164.93037190714654,M0:F100,WM983b
14,C6,85513.4,3.4583333333333335,164.98412233057144,M0:F100,WM983b
15,C6,85801.23,3.5,165.26154953808597,M0:F100,WM983b
16,C6,86302.63,3.5416666666666665,165.74371883320887,M0:F100,WM983b
17,C6,86161.81,3.5833333333333335,165.60844161602813,M0:F100,WM983b
18,C6,85739.34,3.625,165.20193569348191,M0:F100,WM983b
19,C6,88360.85,3.6666666666666665,167.7084735682816,M0:F100,WM983b
20,C6,94373.0,3.7083333333333335,173.32010526428513,M0:F100,WM983b
21,C6,94119.21,3.75,173.0869002056721,M0:F100,WM983b
22,C6,94567.99,3.7916666666666665,173.4990666647226,M0:F100,WM983b
23,C6,94202.77,3.8333333333333335,173.16371732235888,M0:F100,WM983b
24,C6,94100.64,3.875,173.06982408329264,M0:F100,WM983b
25,C6,88079.2,3.9166666666666665,167.44097505437352,M0:F100,WM983b
26,C6,96948.09,3.9583333333333335,175.66882333993104,M0:F100,WM983b
27,C6,95234.98,4.0,174.1098378740144,M0:F100,WM983b
28,C6,94585.02,4.041666666666667,173.51468799756282,M0:F100,WM983b
29,C6,97240.58,4.083333333333333,175.93361802749862,M0:F100,WM983b
30,C6,96356.94,4.125,175.13242590799211,M0:F100,WM983b
31,C6,95680.66,4.166666666666667,174.5167613571544,M0:F100,WM983b
32,C6,96381.7,4.208333333333333,175.15492558646548,M0:F100,WM983b
33,C6,98723.11,4.25,177.26968694001198,M0:F100,WM983b
34,C6,96988.33,4.291666666666667,175.70527676611175,M0:F100,WM983b
35,C6,97265.34,4.333333333333333,175.95601525673314,M0:F100,WM983b
36,C6,96887.74,4.375,175.6141380755112,M0:F100,WM983b
37,C6,96613.83,4.416666666666667,175.36572421964362,M0:F100,WM983b
38,C6,95614.13,4.458333333333333,174.4560771021238,M0:F100,WM983b
39,C6,95275.21,4.5,174.14660849765855,M0:F100,WM983b
40,C6,95693.05,4.541666666666667,174.52806036302528,M0:F100,WM983b
41,C6,96695.84,4.583333333333333,175.44013743965783,M0:F100,WM983b
42,C6,96093.86,4.625,174.8931835137125,M0:F100,WM983b
43,C6,96884.64,4.666666666666667,175.61132859629964,M0:F100,WM983b
44,C6,98252.66,4.708333333333333,176.84680664873395,M0:F100,WM983b
45,C6,99270.94,4.75,177.76085511933698,M0:F100,WM983b
46,C6,97892.09,4.791666666666667,176.5220100332913,M0:F100,WM983b
47,C6,98792.75,4.833333333333333,177.33219958113554,M0:F100,WM983b
48,C6,97933.87,4.875,176.55967550162225,M0:F100,WM983b
49,C6,98308.38,4.916666666666667,176.896945278071,M0:F100,WM983b
50,C6,98300.63,4.958333333333333,176.88997243228604,M0:F100,WM983b
51,C6,97201.89,5.0,175.8986143855299,M0:F100,WM983b
52,C6,97858.04,5.041666666666667,176.49130736262575,M0:F100,WM983b
53,C6,98295.99,5.083333333333333,176.88579759048784,M0:F100,WM983b
54,C6,97707.93,5.125,176.35589039653252,M0:F100,WM983b
55,C6,97387.59,5.166666666666667,176.06655755314145,M0:F100,WM983b
56,C6,97769.83,5.208333333333333,176.41174410879952,M0:F100,WM983b
57,C6,98043.74,5.25,176.65868707887864,M0:F100,WM983b
58,C6,97203.44,5.291666666666667,175.9000168364771,M0:F100,WM983b
59,C6,97440.21,5.333333333333333,176.11411685275166,M0:F100,WM983b
60,C6,96948.09,5.375,175.66882333993104,M0:F100,WM983b
61,C6,98783.46,5.416666666666667,177.3238616471033,M0:F100,WM983b
62,C6,98573.0,5.458333333333333,177.13486503451205,M0:F100,WM983b
63,C6,99521.63,5.5,177.9851643203032,M0:F100,WM983b
64,C6,98014.34,5.541666666666667,176.63219811172414,M0:F100,WM983b
65,C6,98579.19,5.583333333333333,177.14042663658196,M0:F100,WM983b
66,C6,101182.1,5.625,179.4638201277264,M0:F100,WM983b
67,C6,101041.3,5.666666666666667,179.33891017529422,M0:F100,WM983b
68,C6,102079.7,5.708333333333333,180.2580863336663,M0:F100,WM983b
69,C6,89976.47,5.75,169.23474798314695,M0:F100,WM983b
70,C6,90152.89,5.791666666666667,169.40057896902184,M0:F100,WM983b
72,C6,91584.35,5.875,170.74016523570677,M0:F100,WM983b
73,C6,90954.51,5.916666666666667,170.1520488445627,M0:F100,WM983b
74,C6,88845.23,5.958333333333333,168.16752079183632,M0:F100,WM983b
75,C6,89971.83,6.0,169.23038429031402,M0:F100,WM983b
76,C6,87960.04,6.041666666666667,167.32767350657116,M0:F100,WM983b
77,C6,90638.81,6.083333333333333,169.85649618114175,M0:F100,WM983b
78,C6,90544.41,6.125,169.7680206684359,M0:F100,WM983b
79,C6,90098.73,6.166666666666667,169.3496870135994,M0:F100,WM983b
80,C6,88996.88,6.208333333333333,168.31098224272972,M0:F100,WM983b
81,C6,99402.48,6.25,177.87858807396276,M0:F100,WM983b
82,C6,89841.84,6.291666666666667,169.10808929481266,M0:F100,WM983b
83,C6,99846.62,6.333333333333333,178.2755346311888,M0:F100,WM983b
84,C6,99261.65,6.375,177.75253729248217,M0:F100,WM983b
85,C6,98198.5,6.416666666666667,176.79805812966094,M0:F100,WM983b
86,C6,96259.45,6.458333333333333,175.04380758431384,M0:F100,WM983b
87,C6,96239.33,6.5,175.02551293655526,M0:F100,WM983b
88,C6,98224.8,6.541666666666667,176.8217320026744,M0:F100,WM983b
89,C6,98128.86,6.583333333333333,176.73535655874048,M0:F100,WM983b
90,C6,98775.73,6.625,177.31692354093232,M0:F100,WM983b
91,C6,97011.54,6.666666666666667,175.7262992722326,M0:F100,WM983b
93,C6,98560.62,6.75,177.12374130647714,M0:F100,WM983b
